"new_key","survey_number","gear2","effort_new","fish_count_new","date","year","julian","SECCHI_FT","secchi_m","ihdlkid","lake_area_ac","lake_perim_km","lake_order","lake_link_num","uplakes_n","uplakes_area_ac","downlakes_n","downlakes_area_ac","ws_area_km2","lake_area_km2","lake_area_m2","maxdepth_ft","meandepth_ft","maxdepth_m","meandepth_m","geom_ratio","ws_urban_prop","ws_forest_prop","ws_agriculture_prop","ws_shrub_prop","ws_wetland_prop","ws_slope_deg","ws_mean_elevation_m","lake_area_ha","dd_mean","surface_temp_mean","LONG_DD","LAT_DD","FMU_Code"
"31-993",7106,"SHOCK",48.01666667,2,2007-07-27,2007,208,NA,NA,116542683,373.6541929,5.51,6,1046,88,5874,1,8464.587419,1.8744,1.51,1512096.60839302,NA,NA,NA,NA,NA,0.24397,0.43614,0.10035,0.00699,0.1799,2.17,203.933008,NA,NA,NA,-88.49704,47.06637,"MI-MWS"
"32-5",8827,"FT_NET",16,7,2011-05-31,2011,151,4,1.21951219512195,152237832,945.4830784,19.58,3,7,0,0,0,0,3.2839,3.83,3826162.75504836,NA,NA,NA,NA,NA,0.02271,0.0355,0.22488,0.00682,0.70952,0.86,183.559004,382.652,4569.91087794444,15.6875056811111,-83.1776,43.96388,"MI-MSH"
"34-69",8736,"FT_NET",9,41,2010-06-14,2010,165,7,2.13414634146341,152707582,69.74815518,2.55,1,0,0,0,2,120.55985,1.304,0.28,282255.494233337,21,9.54337934,6.4,2.91,3.60147684676096,0.07584,0.10974,0.50383,0.00875,0.2967,1.51,255.885996,28.199,5286.71230133333,17.8256108244444,-85.06232,43.08138,"MI-MSM"
"34-69",8736,"GILL",6,13,2010-06-14,2010,165,7,2.13414634146341,152707582,69.74815518,2.55,1,0,0,0,2,120.55985,1.304,0.28,282255.494233337,21,9.54337934,6.4,2.91,3.60147684676096,0.07584,0.10974,0.50383,0.00875,0.2967,1.51,255.885996,28.199,5286.71230133333,17.8256108244444,-85.06232,43.08138,"MI-MSM"
"34-69",8736,"SEINE",3,59,2010-06-22,2010,173,7,2.13414634146341,152707582,69.74815518,2.55,1,0,0,0,2,120.55985,1.304,0.28,282255.494233337,21,9.54337934,6.4,2.91,3.60147684676096,0.07584,0.10974,0.50383,0.00875,0.2967,1.51,255.885996,28.199,5286.71230133333,17.8256108244444,-85.06232,43.08138,"MI-MSM"
"34-69",8736,"SHOCK",30,57,2010-06-22,2010,173,7,2.13414634146341,152707582,69.74815518,2.55,1,0,0,0,2,120.55985,1.304,0.28,282255.494233337,21,9.54337934,6.4,2.91,3.60147684676096,0.07584,0.10974,0.50383,0.00875,0.2967,1.51,255.885996,28.199,5286.71230133333,17.8256108244444,-85.06232,43.08138,"MI-MSM"
"34-73",11036,"FT_NET",13,13,2016-06-06,2016,158,7,2.13414634146341,152707507,356.2436776,5.81,1,1,0,0,3,127.45787,3.8397,1.44,1441640.06960463,57,11.22608374,17.38,3.42,1.99372125587862,0.16764,0.32615,0.148,0.02951,0.29268,1.93,248.708008,144.405,5566.66124155556,17.5137498572222,-85.12259,43.11332,"MI-MSM"
"34-73",11036,"GILL",4,11,2016-06-06,2016,158,7,2.13414634146341,152707507,356.2436776,5.81,1,1,0,0,3,127.45787,3.8397,1.44,1441640.06960463,57,11.22608374,17.38,3.42,1.99372125587862,0.16764,0.32615,0.148,0.02951,0.29268,1.93,248.708008,144.405,5566.66124155556,17.5137498572222,-85.12259,43.11332,"MI-MSM"
"34-73",11036,"SEINE",7,2,2016-06-06,2016,158,7,2.13414634146341,152707507,356.2436776,5.81,1,1,0,0,3,127.45787,3.8397,1.44,1441640.06960463,57,11.22608374,17.38,3.42,1.99372125587862,0.16764,0.32615,0.148,0.02951,0.29268,1.93,248.708008,144.405,5566.66124155556,17.5137498572222,-85.12259,43.11332,"MI-MSM"
"34-73",11036,"SHOCK",30,48,2016-06-09,2016,161,7,2.13414634146341,152707507,356.2436776,5.81,1,1,0,0,3,127.45787,3.8397,1.44,1441640.06960463,57,11.22608374,17.38,3.42,1.99372125587862,0.16764,0.32615,0.148,0.02951,0.29268,1.93,248.708008,144.405,5566.66124155556,17.5137498572222,-85.12259,43.11332,"MI-MSM"
"35-104",11689,"FT_NET",19,11,2018-06-25,2018,176,9.8,2.98780487804878,118253477,179.9970947,5.36,2,2,0,0,2,17.012742,3.1727,0.73,728408.784347052,14,6.92471264,4.27,2.11,6.84172979998289,0.08185,0.33794,0.05446,0.04807,0.44076,0.93,270.884004,72.506,4292.2737655,16.9499808977778,-83.86954,44.3486,"MI-MSH"
"35-104",11689,"GILL",4,9,2018-06-25,2018,176,9.8,2.98780487804878,118253477,179.9970947,5.36,2,2,0,0,2,17.012742,3.1727,0.73,728408.784347052,14,6.92471264,4.27,2.11,6.84172979998289,0.08185,0.33794,0.05446,0.04807,0.44076,0.93,270.884004,72.506,4292.2737655,16.9499808977778,-83.86954,44.3486,"MI-MSH"
"35-104",11689,"SEINE",4,7,2018-06-25,2018,176,9.8,2.98780487804878,118253477,179.9970947,5.36,2,2,0,0,2,17.012742,3.1727,0.73,728408.784347052,14,6.92471264,4.27,2.11,6.84172979998289,0.08185,0.33794,0.05446,0.04807,0.44076,0.93,270.884004,72.506,4292.2737655,16.9499808977778,-83.86954,44.3486,"MI-MSH"
"35-104",11689,"SHOCK",30,18,2018-06-27,2018,178,9.8,2.98780487804878,118253477,179.9970947,5.36,2,2,0,0,2,17.012742,3.1727,0.73,728408.784347052,14,6.92471264,4.27,2.11,6.84172979998289,0.08185,0.33794,0.05446,0.04807,0.44076,0.93,270.884004,72.506,4292.2737655,16.9499808977778,-83.86954,44.3486,"MI-MSH"
"35-105",10988,"FT_NET",13,411,2016-06-07,2016,159,8.2,2.5,118253443,197.0356668,4.35,0,-99,-99,-99,-99,-99,0.9734,0.8,797360.150540245,16,6.90908075,4.88,2.11,6.12341663686518,0.30984,0.2859,0,0.05425,0.22304,1.1,272.545,80.059,4349.90972711111,17.0110253916667,-83.87926,44.35416,"MI-MSH"
"35-105",10988,"GILL",4,3,2016-06-06,2016,158,8.2,2.5,118253443,197.0356668,4.35,0,-99,-99,-99,-99,-99,0.9734,0.8,797360.150540245,16,6.90908075,4.88,2.11,6.12341663686518,0.30984,0.2859,0,0.05425,0.22304,1.1,272.545,80.059,4349.90972711111,17.0110253916667,-83.87926,44.35416,"MI-MSH"
"35-105",10988,"SEINE",4,0,2016-06-07,2016,159,8.2,2.5,118253443,197.0356668,4.35,0,-99,-99,-99,-99,-99,0.9734,0.8,797360.150540245,16,6.90908075,4.88,2.11,6.12341663686518,0.30984,0.2859,0,0.05425,0.22304,1.1,272.545,80.059,4349.90972711111,17.0110253916667,-83.87926,44.35416,"MI-MSH"
"35-105",10988,"SHOCK",30,19,2016-06-08,2016,160,8.2,2.5,118253443,197.0356668,4.35,0,-99,-99,-99,-99,-99,0.9734,0.8,797360.150540245,16,6.90908075,4.88,2.11,6.12341663686518,0.30984,0.2859,0,0.05425,0.22304,1.1,272.545,80.059,4349.90972711111,17.0110253916667,-83.87926,44.35416,"MI-MSH"
"35-109",11363,"FT_NET",15,49,2017-05-15,2017,135,8.6,2.6219512195122,118253341,214.9598975,5.33,2,3,0,0,3,376.336156,0.9097,0.87,869895.582938772,15,3.84086195,4.57,1.17,6.68267870591979,0.14807,0.28921,0,0.0055,0.46059,2.02,240.5,86.794,4401.35891833333,17.0917275383333,-83.64954,44.34721,"MI-MSH"
"35-109",11363,"GILL",4,2,2017-05-15,2017,135,8.6,2.6219512195122,118253341,214.9598975,5.33,2,3,0,0,3,376.336156,0.9097,0.87,869895.582938772,15,3.84086195,4.57,1.17,6.68267870591979,0.14807,0.28921,0,0.0055,0.46059,2.02,240.5,86.794,4401.35891833333,17.0917275383333,-83.64954,44.34721,"MI-MSH"
"35-109",11363,"SEINE",2,0,2017-05-15,2017,135,8.6,2.6219512195122,118253341,214.9598975,5.33,2,3,0,0,3,376.336156,0.9097,0.87,869895.582938772,15,3.84086195,4.57,1.17,6.68267870591979,0.14807,0.28921,0,0.0055,0.46059,2.02,240.5,86.794,4401.35891833333,17.0917275383333,-83.64954,44.34721,"MI-MSH"
"35-109",11363,"SHOCK",30,25,2017-05-22,2017,142,8.6,2.6219512195122,118253341,214.9598975,5.33,2,3,0,0,3,376.336156,0.9097,0.87,869895.582938772,15,3.84086195,4.57,1.17,6.68267870591979,0.14807,0.28921,0,0.0055,0.46059,2.02,240.5,86.794,4401.35891833333,17.0917275383333,-83.64954,44.34721,"MI-MSH"
"35-176",11729,"FT_NET",16,22,2018-05-21,2018,141,11.7,3.56707317073171,83977267,84.57870485,4.73,1,1,3,56,5,4163.847791,0.8727,0.34,342271.477682004,18,4.22121601,5.49,1.29,4.40575490097368,0.17417,0.7046,0,0,0.03163,2.06,279.466992,34.187,4347.01423066667,17.0460117544444,-83.84954,44.48582,"MI-MNH"
"35-176",11729,"GILL",4,1,2018-05-21,2018,141,11.7,3.56707317073171,83977267,84.57870485,4.73,1,1,3,56,5,4163.847791,0.8727,0.34,342271.477682004,18,4.22121601,5.49,1.29,4.40575490097368,0.17417,0.7046,0,0,0.03163,2.06,279.466992,34.187,4347.01423066667,17.0460117544444,-83.84954,44.48582,"MI-MNH"
"35-176",11729,"SEINE",3,0,2018-05-23,2018,143,11.7,3.56707317073171,83977267,84.57870485,4.73,1,1,3,56,5,4163.847791,0.8727,0.34,342271.477682004,18,4.22121601,5.49,1.29,4.40575490097368,0.17417,0.7046,0,0,0.03163,2.06,279.466992,34.187,4347.01423066667,17.0460117544444,-83.84954,44.48582,"MI-MNH"
"35-176",11729,"SHOCK",30,46,2018-06-19,2018,170,11.7,3.56707317073171,83977267,84.57870485,4.73,1,1,3,56,5,4163.847791,0.8727,0.34,342271.477682004,18,4.22121601,5.49,1.29,4.40575490097368,0.17417,0.7046,0,0,0.03163,2.06,279.466992,34.187,4347.01423066667,17.0460117544444,-83.84954,44.48582,"MI-MNH"
"35-199",7556,"FT_NET",17,8,2008-05-05,2008,126,9,2.74390243902439,83977413,595.052944,26.87,6,502,88,10746,4,3568.794847,9.5222,2.41,2408048.8203634,NA,NA,NA,NA,NA,0.0879,0.62182,0.00126,0.01591,0.23617,2.3,251.966992,239.058,4193.72283944444,15.5338642566667,-83.72232,44.46332,"MI-MNH"
"35-199",7556,"GILL",6,0,2008-05-05,2008,126,9,2.74390243902439,83977413,595.052944,26.87,6,502,88,10746,4,3568.794847,9.5222,2.41,2408048.8203634,NA,NA,NA,NA,NA,0.0879,0.62182,0.00126,0.01591,0.23617,2.3,251.966992,239.058,4193.72283944444,15.5338642566667,-83.72232,44.46332,"MI-MNH"
"35-200",10957,"FT_NET",16,1,2016-06-20,2016,172,9.8,2.98780487804878,83977399,222.4237079,10.87,6,506,89,11341,3,3346.371139,12.8173,0.9,900099.98745498,NA,NA,NA,NA,NA,0.09444,0.71053,0,0.01887,0.16383,1.52,247.640996,90.212,4122.81490344445,15.9448429294444,-83.67721,44.45588,"MI-MNH"
"35-200",10957,"GILL",4,0,2016-06-20,2016,172,9.8,2.98780487804878,83977399,222.4237079,10.87,6,506,89,11341,3,3346.371139,12.8173,0.9,900099.98745498,NA,NA,NA,NA,NA,0.09444,0.71053,0,0.01887,0.16383,1.52,247.640996,90.212,4122.81490344445,15.9448429294444,-83.67721,44.45588,"MI-MNH"
"35-200",10957,"SEINE",4,0,2016-06-21,2016,173,9.8,2.98780487804878,83977399,222.4237079,10.87,6,506,89,11341,3,3346.371139,12.8173,0.9,900099.98745498,NA,NA,NA,NA,NA,0.09444,0.71053,0,0.01887,0.16383,1.52,247.640996,90.212,4122.81490344445,15.9448429294444,-83.67721,44.45588,"MI-MNH"
"35-200",10957,"SHOCK",40,0,2016-06-27,2016,179,9.8,2.98780487804878,83977399,222.4237079,10.87,6,506,89,11341,3,3346.371139,12.8173,0.9,900099.98745498,NA,NA,NA,NA,NA,0.09444,0.71053,0,0.01887,0.16383,1.52,247.640996,90.212,4122.81490344445,15.9448429294444,-83.67721,44.45588,"MI-MNH"
"35-201",7559,"FT_NET",22,8,2008-06-09,2008,161,21.5,6.55487804878049,83977435,1641.052784,44.38,6,512,90,11563,2,1705.318355,17.6803,6.64,6640980.87491401,NA,NA,NA,NA,NA,0.08552,0.55335,0.00074,0.03895,0.28562,2.85,230.555,661.658,4216.59417505555,15.3306059816667,-83.57251,44.47257,"MI-MNH"
"35-201",7559,"GILL",9,1,2008-06-09,2008,161,21.5,6.55487804878049,83977435,1641.052784,44.38,6,512,90,11563,2,1705.318355,17.6803,6.64,6640980.87491401,NA,NA,NA,NA,NA,0.08552,0.55335,0.00074,0.03895,0.28562,2.85,230.555,661.658,4216.59417505555,15.3306059816667,-83.57251,44.47257,"MI-MNH"
"35-219",8524,"FT_NET",13,2,2010-05-24,2010,144,10,3.04878048780488,83977123,1413.541388,19.57,5,193,22,817,1,7.266923,15.9557,5.72,5720292.12901137,NA,NA,NA,NA,NA,0.60032,0.28996,0.00424,0.04156,0.0394,0.65,186.92,570.247,4188.57493172222,15.0003368144444,-83.35982,44.47221,"MI-MNH"
"35-219",8524,"GILL",9,0,2010-05-24,2010,144,10,3.04878048780488,83977123,1413.541388,19.57,5,193,22,817,1,7.266923,15.9557,5.72,5720292.12901137,NA,NA,NA,NA,NA,0.60032,0.28996,0.00424,0.04156,0.0394,0.65,186.92,570.247,4188.57493172222,15.0003368144444,-83.35982,44.47221,"MI-MNH"
"35-219",8524,"SHOCK",30,10,2010-07-14,2010,195,10,3.04878048780488,83977123,1413.541388,19.57,5,193,22,817,1,7.266923,15.9557,5.72,5720292.12901137,NA,NA,NA,NA,NA,0.60032,0.28996,0.00424,0.04156,0.0394,0.65,186.92,570.247,4188.57493172222,15.0003368144444,-83.35982,44.47221,"MI-MNH"
"35-4",11364,"FT_NET",15,50,2017-05-15,2017,135,7.7,2.34756097560976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-83.6601,44.33943,"MI-MSH"
"35-4",11364,"GILL",4,3,2017-05-15,2017,135,7.7,2.34756097560976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-83.6601,44.33943,"MI-MSH"
"35-4",11364,"SEINE",1,0,2017-05-15,2017,135,7.7,2.34756097560976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-83.6601,44.33943,"MI-MSH"
"35-4",11364,"SHOCK",30,82,2017-05-22,2017,142,7.7,2.34756097560976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-83.6601,44.33943,"MI-MSH"
"35-5",7333,"FT_NET",9,79,2008-05-27,2008,148,7,2.13414634146341,118253529,41.17190646,2.19,2,3,2,304,1,245.437401,0.4145,0.17,166613.679980575,17,5.65710504,5.18,1.72,3.90029902489627,0.3725,0.42654,0,0,0.10012,1.61,240.923008,16.454,4741.79544288889,17.2620277944444,-83.66676,44.33055,"MI-MSH"
"35-5",7333,"GILL",2,2,2008-05-28,2008,149,7,2.13414634146341,118253529,41.17190646,2.19,2,3,2,304,1,245.437401,0.4145,0.17,166613.679980575,17,5.65710504,5.18,1.72,3.90029902489627,0.3725,0.42654,0,0,0.10012,1.61,240.923008,16.454,4741.79544288889,17.2620277944444,-83.66676,44.33055,"MI-MSH"
"35-5",7333,"SEINE",2,0,2008-05-27,2008,148,7,2.13414634146341,118253529,41.17190646,2.19,2,3,2,304,1,245.437401,0.4145,0.17,166613.679980575,17,5.65710504,5.18,1.72,3.90029902489627,0.3725,0.42654,0,0,0.10012,1.61,240.923008,16.454,4741.79544288889,17.2620277944444,-83.66676,44.33055,"MI-MSH"
"35-5",7333,"SHOCK",30.6,13,2008-06-12,2008,164,7,2.13414634146341,118253529,41.17190646,2.19,2,3,2,304,1,245.437401,0.4145,0.17,166613.679980575,17,5.65710504,5.18,1.72,3.90029902489627,0.3725,0.42654,0,0,0.10012,1.61,240.923008,16.454,4741.79544288889,17.2620277944444,-83.66676,44.33055,"MI-MSH"
"35-54",11688,"FT_NET",24,0,2018-06-04,2018,155,4,1.21951219512195,120020697,1623.428247,18.35,4,69,6,170,0,0,15.1474,6.57,6569658.23722229,NA,NA,NA,NA,NA,0.10497,0.29735,0.00763,0.04385,0.53429,0.16,180.601992,654.126,4217.07614816667,17.1463417994444,-83.48593,44.31332,"MI-MSH"
"35-54",11688,"SHOCK",30,6,2018-06-06,2018,157,4,1.21951219512195,120020697,1623.428247,18.35,4,69,6,170,0,0,15.1474,6.57,6569658.23722229,NA,NA,NA,NA,NA,0.10497,0.29735,0.00763,0.04385,0.53429,0.16,180.601992,654.126,4217.07614816667,17.1463417994444,-83.48593,44.31332,"MI-MSH"
"35-9",12011,"FT_NET",17,11,2019-05-20,2019,140,7.1,2.16463414634146,118253593,245.437401,4.22,2,3,3,345,0,0,0.7217,0.99,993231.35850431,25,8.17034828,7.62,2.49,4.1429303714053,0.52307,0.32119,0,0.00014,0.01427,1.78,240.010996,98.999,4565.91730933333,17.0349462472222,-83.68093,44.32555,"MI-MSH"
"35-9",12011,"GILL",4,2,2019-05-20,2019,140,7.1,2.16463414634146,118253593,245.437401,4.22,2,3,3,345,0,0,0.7217,0.99,993231.35850431,25,8.17034828,7.62,2.49,4.1429303714053,0.52307,0.32119,0,0.00014,0.01427,1.78,240.010996,98.999,4565.91730933333,17.0349462472222,-83.68093,44.32555,"MI-MSH"
"35-9",12011,"SEINE",4,0,2019-05-20,2019,140,7.1,2.16463414634146,118253593,245.437401,4.22,2,3,3,345,0,0,0.7217,0.99,993231.35850431,25,8.17034828,7.62,2.49,4.1429303714053,0.52307,0.32119,0,0.00014,0.01427,1.78,240.010996,98.999,4565.91730933333,17.0349462472222,-83.68093,44.32555,"MI-MSH"
"35-9",12011,"SHOCK",30,3,2019-05-23,2019,143,7.1,2.16463414634146,118253593,245.437401,4.22,2,3,3,345,0,0,0.7217,0.99,993231.35850431,25,8.17034828,7.62,2.49,4.1429303714053,0.52307,0.32119,0,0.00014,0.01427,1.78,240.010996,98.999,4565.91730933333,17.0349462472222,-83.68093,44.32555,"MI-MSH"
"35-95",8829,"FT_NET",16,63,2011-06-06,2011,157,14,4.26829268292683,118252887,414.0774283,7.66,2,4,0,0,0,0,2.5815,1.68,1675680.58071304,128,34.67447081,39.02,10.57,0.922062891415181,0.13473,0.62871,0,0.01135,0.16417,5.45,271.141992,168.197,4606.32967188889,15.5026719138889,-83.82371,44.40971,"MI-MSH"
"35-95",8829,"GILL",2,0,2011-06-06,2011,157,14,4.26829268292683,118252887,414.0774283,7.66,2,4,0,0,0,0,2.5815,1.68,1675680.58071304,128,34.67447081,39.02,10.57,0.922062891415181,0.13473,0.62871,0,0.01135,0.16417,5.45,271.141992,168.197,4606.32967188889,15.5026719138889,-83.82371,44.40971,"MI-MSH"
"35-95",8829,"SEINE",4,0,2011-06-06,2011,157,14,4.26829268292683,118252887,414.0774283,7.66,2,4,0,0,0,0,2.5815,1.68,1675680.58071304,128,34.67447081,39.02,10.57,0.922062891415181,0.13473,0.62871,0,0.01135,0.16417,5.45,271.141992,168.197,4606.32967188889,15.5026719138889,-83.82371,44.40971,"MI-MSH"
"35-95",8829,"SHOCK",28.8,12,2011-06-07,2011,158,14,4.26829268292683,118252887,414.0774283,7.66,2,4,0,0,0,0,2.5815,1.68,1675680.58071304,128,34.67447081,39.02,10.57,0.922062891415181,0.13473,0.62871,0,0.01135,0.16417,5.45,271.141992,168.197,4606.32967188889,15.5026719138889,-83.82371,44.40971,"MI-MSH"
"35-96",12016,"FT_NET",19,7,2019-06-03,2019,154,15.8,4.81707317073171,118252855,485.112926,13.09,1,0,0,0,2,48.320276,4.5953,1.96,1963145.66792117,62,16.1616867,18.9,4.93,1.98050675188746,0.18387,0.33495,0.00442,0.0274,0.39036,1.04,278.976992,196.805,4562.39846561111,16.2694283511111,-83.85399,44.41499,"MI-MSH"
"35-96",12016,"GILL",4,1,2019-06-03,2019,154,15.8,4.81707317073171,118252855,485.112926,13.09,1,0,0,0,2,48.320276,4.5953,1.96,1963145.66792117,62,16.1616867,18.9,4.93,1.98050675188746,0.18387,0.33495,0.00442,0.0274,0.39036,1.04,278.976992,196.805,4562.39846561111,16.2694283511111,-83.85399,44.41499,"MI-MSH"
"35-96",12016,"SEINE",4,0,2019-06-03,2019,154,15.8,4.81707317073171,118252855,485.112926,13.09,1,0,0,0,2,48.320276,4.5953,1.96,1963145.66792117,62,16.1616867,18.9,4.93,1.98050675188746,0.18387,0.33495,0.00442,0.0274,0.39036,1.04,278.976992,196.805,4562.39846561111,16.2694283511111,-83.85399,44.41499,"MI-MSH"
"35-96",12016,"SHOCK",30,30,2019-06-11,2019,162,15.8,4.81707317073171,118252855,485.112926,13.09,1,0,0,0,2,48.320276,4.5953,1.96,1963145.66792117,62,16.1616867,18.9,4.93,1.98050675188746,0.18387,0.33495,0.00442,0.0274,0.39036,1.04,278.976992,196.805,4562.39846561111,16.2694283511111,-83.85399,44.41499,"MI-MSH"
"36-132",12044,"FT_NET",16,52,2019-06-03,2019,154,17,5.18292682926829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.44621,46.06582,"MI-MNM"
"36-132",12044,"GILL",4,0,2019-06-03,2019,154,17,5.18292682926829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.44621,46.06582,"MI-MNM"
"36-132",12044,"SEINE",3,3,2019-06-04,2019,155,17,5.18292682926829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.44621,46.06582,"MI-MNM"
"36-132",12044,"SHOCK",30,74,2019-06-20,2019,171,17,5.18292682926829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.44621,46.06582,"MI-MNM"
"36-132",12048,"FT_NET",16,52,2019-06-03,2019,154,15,4.57317073170732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.44621,46.06582,"MI-MNM"
"36-132",12048,"GILL",2,0,2019-06-03,2019,154,15,4.57317073170732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.44621,46.06582,"MI-MNM"
"36-132",12048,"SEINE",2,3,2019-06-04,2019,155,15,4.57317073170732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.44621,46.06582,"MI-MNM"
"36-137",8113,"FT_NET",16,1,2009-06-22,2009,173,36,10.9756097560976,111861285,1082.510435,16.78,2,3,1,107,12,6582.280546,7.6215,4.38,4380682.42887783,114,35.91583716,34.76,10.95,1.31615086919392,0.08964,0.70362,0.01278,0.00668,0.15236,4.82,457.073008,438.157,3434.38799166667,13.8483871583333,-88.50593,46.05693,"MI-MNM"
"36-137",8113,"GILL",3,0,2009-06-22,2009,173,36,10.9756097560976,111861285,1082.510435,16.78,2,3,1,107,12,6582.280546,7.6215,4.38,4380682.42887783,114,35.91583716,34.76,10.95,1.31615086919392,0.08964,0.70362,0.01278,0.00668,0.15236,4.82,457.073008,438.157,3434.38799166667,13.8483871583333,-88.50593,46.05693,"MI-MNM"
"36-137",8113,"SEINE",3,0,2009-06-24,2009,175,36,10.9756097560976,111861285,1082.510435,16.78,2,3,1,107,12,6582.280546,7.6215,4.38,4380682.42887783,114,35.91583716,34.76,10.95,1.31615086919392,0.08964,0.70362,0.01278,0.00668,0.15236,4.82,457.073008,438.157,3434.38799166667,13.8483871583333,-88.50593,46.05693,"MI-MNM"
"36-137",8113,"SHOCK",30,1,2009-05-28,2009,148,36,10.9756097560976,111861285,1082.510435,16.78,2,3,1,107,12,6582.280546,7.6215,4.38,4380682.42887783,114,35.91583716,34.76,10.95,1.31615086919392,0.08964,0.70362,0.01278,0.00668,0.15236,4.82,457.073008,438.157,3434.38799166667,13.8483871583333,-88.50593,46.05693,"MI-MNM"
"36-138",4732,"FT_NET",16,2,2004-06-21,2004,173,NA,NA,111861321,196.7363502,5.16,0,-99,-99,-99,-99,-99,2.6739,0.8,796148.881874469,36,16.79556022,10.98,5.12,2.72048435225066,0.06025,0.83391,0.02569,0.01178,0.04839,2.57,450.286016,79.611,3551.95385638889,15.2481944472222,-88.49676,46.04249,"MI-MNM"
"36-138",4732,"GILL",4,3,2004-06-21,2004,173,NA,NA,111861321,196.7363502,5.16,0,-99,-99,-99,-99,-99,2.6739,0.8,796148.881874469,36,16.79556022,10.98,5.12,2.72048435225066,0.06025,0.83391,0.02569,0.01178,0.04839,2.57,450.286016,79.611,3551.95385638889,15.2481944472222,-88.49676,46.04249,"MI-MNM"
"36-138",4732,"SEINE",3,0,2004-06-23,2004,175,NA,NA,111861321,196.7363502,5.16,0,-99,-99,-99,-99,-99,2.6739,0.8,796148.881874469,36,16.79556022,10.98,5.12,2.72048435225066,0.06025,0.83391,0.02569,0.01178,0.04839,2.57,450.286016,79.611,3551.95385638889,15.2481944472222,-88.49676,46.04249,"MI-MNM"
"36-138",4732,"SHOCK",30,93,2004-07-12,2004,194,NA,NA,111861321,196.7363502,5.16,0,-99,-99,-99,-99,-99,2.6739,0.8,796148.881874469,36,16.79556022,10.98,5.12,2.72048435225066,0.06025,0.83391,0.02569,0.01178,0.04839,2.57,450.286016,79.611,3551.95385638889,15.2481944472222,-88.49676,46.04249,"MI-MNM"
"36-1488",5352,"FT_NET",18,0,2003-06-09,2003,160,NA,NA,117627709,51.88837757,2.05,0,-99,-99,-99,-99,-99,0.1914,0.21,209980.889361013,21,8.78959772,6.4,2.68,3.34476006066099,0.13271,0.62695,0,0,0.08777,0.29,464.971016,21.014,3453.8927155,15.780492375,-88.68593,46.41471,"MI-MWS"
"36-1488",5352,"GILL",4,0,2003-06-10,2003,161,NA,NA,117627709,51.88837757,2.05,0,-99,-99,-99,-99,-99,0.1914,0.21,209980.889361013,21,8.78959772,6.4,2.68,3.34476006066099,0.13271,0.62695,0,0,0.08777,0.29,464.971016,21.014,3453.8927155,15.780492375,-88.68593,46.41471,"MI-MWS"
"36-1488",5352,"SEINE",3,0,2003-06-11,2003,162,NA,NA,117627709,51.88837757,2.05,0,-99,-99,-99,-99,-99,0.1914,0.21,209980.889361013,21,8.78959772,6.4,2.68,3.34476006066099,0.13271,0.62695,0,0,0.08777,0.29,464.971016,21.014,3453.8927155,15.780492375,-88.68593,46.41471,"MI-MWS"
"36-1529",6507,"FT_NET",30,0,2006-06-12,2006,163,5,1.52439024390244,117627737,1037.922923,11.58,3,10,3,65,4,10504.05056,7.085,4.2,4200246.54202582,14,9.2963564,4.27,2.83,10.6020737445575,0.01308,0.63603,0,0.00337,0.32627,2.32,476.731992,419.965,3307.30496377778,15.4743049894444,-88.66177,46.36221,"MI-MWS"
